NODE,Si
60089,0.0269
60090,0.0167
60091,0.0147
60092,0.0085
60093,0.0203
60094,0.0091
60095,0.0181
60096,0.0081
60097,0.004
60098,0.0202
60099,0.0068
60100,0.033
60101,0.183
60102,0.036
60103,0.1004
60104,0.0291
60105,0.0277
60106,0.0363
60107,0.1604
60108,0.1322
60109,0.0644
60110,0.0978
60111,0.2718
60112,0.2713
60113,0.2849
60114,0.4207
60115,0.1807
60116,0.4085
60117,0.4699
60118,0.1175
60119,0.227
60120,0.0228
60121,0.0249
60122,0.2484
60123,0.0218
60124,0.0311
60125,0.0129
60126,0.0189
60127,0.0333
60128,0.0185
60129,0.0276
60130,0.0873
60131,0.0622
60132,0.083
60133,0.0473
60134,0.079
60135,0.0636
60136,0.0871
60137,0.0143
60138,0.0189
60139,0.0158
60140,0.0183
60141,0.0126
60142,0.0271
60143,0.032
60144,0.0215
60145,0.1705
60146,0.0447
60147,0.1658
60148,0.5115
60149,0.3953
60150,0.4725
60151,0.5723
60152,0.0656
60153,0.0263
60154,0.0384
60155,0.0763
60156,0.154
60157,0.1063
60158,0.1258
60159,0.2523
60160,0.2727
60161,0.0539
60162,0.0254
60163,0.0429
60164,0.1183
60165,0.0113
60166,0.0352
60167,0.0209
60168,0.0353
60169,0.0303
60170,0.0805
60171,0.0827
60172,0.0892
60173,0.0401
60174,0.0407
60175,0.0536
60176,0.0193
60177,0.028
60178,0.0143
60179,0.0195
60180,0.0415
60181,0.043
60182,0.0606
60183,0.0339
60184,0.0285
60185,0.0435
60186,0.0521
60187,0.0231
60188,0.0143
60189,0.0141
60190,0.0055
60191,0.1074
60192,0.152
60193,0.1255
60194,0.4184
60195,0.3658
60196,0.333
60197,0.1263
60198,0.1187
60199,0.0707
60200,0.0699
60201,0.1736
60202,0.2031
60203,0.0936
60204,0.0911
60205,0.0739
60206,0.2015
60207,0.2348
60208,0.1488
60209,0.2509
60210,0.1144
60211,0.1101
60212,0.0793
60213,0.1702
60214,0.0823
60215,0.1362
60216,0.0386
60217,0.0731
60218,0.0653
60219,0.0917
60220,0.0878
60221,0.0782
60222,0.0906
60223,0.03
60224,0.0309
60225,0.0342
60226,0.017
60227,0.0199
60228,0.0235
60229,0.0405
60230,0.0468
60231,0.019
60232,0.0088
60233,0.2824
60234,0.104
60235,0.0735
60236,0.1648
60237,0.1561
60238,0.4314
60239,0.0587
60240,0.0717
60241,0.0879
60242,0.5066
60243,0.5223
60244,0.3737
60245,0.1287
60246,0.4468
60247,0.0221
60248,0.0627
60249,0.0507
60250,0.0152
60251,0.0201
60252,0.0223
60253,0.0155
60254,0.0158
60255,0.0171
60256,0.0296
60257,0.0265
60258,0.0588
60259,0.0849
60260,0.0871
60261,0.0509
60262,0.0741
60263,0.0233
60264,0.0135
60265,0.0157
60266,0.0262
60267,0.0395
60268,0.0424
60269,0.0375
60270,0.0268
60271,0.0167
60272,0.0146
60273,0.0084
60274,0.0202
60275,0.0091
60276,0.018
60277,0.008
60278,0.0039
60279,0.02
60280,0.0067
60281,0.033
60282,0.183
60283,0.036
60284,0.1004
60285,0.0291
60286,0.0277
60287,0.0363
60288,0.1604
60289,0.1322
60290,0.0644
60291,0.0978
60292,0.2718
60293,0.2713
60294,0.2849
60295,0.4207
60296,0.1807
60297,0.4085
60298,0.4699
60299,0.1175
60300,0.227
60301,0.0228
60302,0.0248
60303,0.2484
60304,0.0218
60305,0.0111
60306,0.0175
60307,0.0051
60308,0.0076
60309,0.0104
60310,0.018
60311,0.0108
60312,0.0882
60313,0.0625
60314,0.0841
60315,0.0471
60316,0.0784
60317,0.064
60318,0.087
60319,0.0102
60320,0.0082
60321,0.022
60322,0.0193
60323,0.0261
60324,0.0332
60325,0.0169
60326,0.0268
60327,0.0317
60328,0.0131
60329,0.021
60330,0.1663
60331,0.045
60332,0.1644
60333,0.5116
60334,0.3949
60335,0.4717
60336,0.5666
60337,0.0651
60338,0.0271
60339,0.0389
60340,0.0757
60341,0.1542
60342,0.1039
60343,0.1212
60344,0.2559
60345,0.2665
60346,0.0528
60347,0.0267
60348,0.0429
60349,0.1237
60350,0.0123
60351,0.035
60352,0.0213
60353,0.035
60354,0.0302
60355,0.0397
60356,0.0404
60357,0.0532
60358,0.0812
60359,0.0833
60360,0.0905
60361,0.0193
60362,0.0279
60363,0.0142
60364,0.0194
60365,0.0412
60366,0.0429
60367,0.0604
60368,0.0337
60369,0.0284
60370,0.0434
60371,0.0521
60372,0.0229
60373,0.0142
60374,0.0141
60375,0.0054
60376,0.1074
60377,0.152
60378,0.1255
60379,0.4183
60380,0.3658
60381,0.333
60382,0.1263
60383,0.1187
60384,0.0707
60385,0.0699
60386,0.1736
60387,0.2031
60388,0.0936
60389,0.0911
60390,0.0739
60391,0.2015
60392,0.2348
60393,0.1488
60394,0.2509
60395,0.1144
60396,0.1101
60397,0.0793
60398,0.1702
60399,0.0823
60400,0.1362
60401,0.0386
60402,0.0731
60403,0.0653
60404,0.0917
60405,0.0878
60406,0.0782
60407,0.0906
60408,0.03
60409,0.0309
60410,0.0342
60411,0.017
60412,0.02
60413,0.0235
60414,0.0405
60415,0.0468
60416,0.019
60417,0.0088
60418,0.2824
60419,0.104
60420,0.0735
60421,0.1649
60422,0.1561
60423,0.4314
60424,0.0587
60425,0.0717
60426,0.0879
60427,0.5066
60428,0.5223
60429,0.3737
60430,0.1287
60431,0.4468
60432,0.0221
60433,0.0627
60434,0.0507
60435,0.0153
60436,0.0201
60437,0.0223
60438,0.0155
60439,0.0159
60440,0.0172
60441,0.0296
60442,0.0266
60443,0.0586
60444,0.0845
60445,0.0867
60446,0.0509
60447,0.0738
60448,0.0234
60449,0.0136
60450,0.0158
60451,0.0263
60452,0.0397
60453,0.0425
60454,0.0376
60455,0.0269
60456,0.0167
60457,0.0147
60458,0.0085
60459,0.0203
60460,0.0091
60461,0.0181
60462,0.0081
60463,0.004
60464,0.0202
60465,0.0068
60466,0.033
60467,0.183
60468,0.036
60469,0.1004
60470,0.0291
60471,0.0277
60472,0.0363
60473,0.1604
60474,0.1322
60475,0.0644
60476,0.0978
60477,0.2718
60478,0.2713
60479,0.2849
60480,0.4207
60481,0.1807
60482,0.4085
60483,0.4699
60484,0.1175
60485,0.227
60486,0.0228
60487,0.0249
60488,0.2484
60489,0.0218
60490,0.0311
60491,0.0129
60492,0.0189
60493,0.0333
60494,0.0185
60495,0.0277
60496,0.0873
60497,0.0622
60498,0.083
60499,0.0473
60500,0.079
60501,0.0636
60502,0.0871
60503,0.0142
60504,0.0189
60505,0.0158
60506,0.0183
60507,0.0126
60508,0.0271
60509,0.032
60510,0.0215
60511,0.1705
60512,0.0447
60513,0.1658
60514,0.5115
60515,0.3953
60516,0.4725
60517,0.5723
60518,0.0656
60519,0.0263
60520,0.0384
60521,0.0763
60522,0.154
60523,0.1063
60524,0.1258
60525,0.2523
60526,0.2727
60527,0.0539
60528,0.0254
60529,0.0429
60530,0.1183
60531,0.0113
60532,0.0352
60533,0.0209
60534,0.0353
60535,0.0303
60536,0.0805
60537,0.0827
60538,0.0892
60539,0.0401
60540,0.0406
60541,0.0536
60542,0.0194
60543,0.0279
60544,0.0145
60545,0.0196
60546,0.0414
60547,0.0429
60548,0.0606
60549,0.0336
60550,0.0285
60551,0.0435
60552,0.0521
60553,0.0231
60554,0.0143
60555,0.0142
60556,0.0055
60557,0.1076
60558,0.152
60559,0.1255
60560,0.4183
60561,0.3658
60562,0.333
60563,0.1263
60564,0.1189
60565,0.0709
60566,0.0704
60567,0.1735
60568,0.2026
60569,0.0937
60570,0.0912
60571,0.074
60572,0.2015
60573,0.2348
60574,0.1488
60575,0.2509
60576,0.1144
60577,0.1101
60578,0.0793
60579,0.1702
60580,0.0823
60581,0.1362
60582,0.0135
60583,0.0233
60584,0.0306
60585,0.0221
60586,0.0292
60587,0.0175
60588,0.0156
60589,0.0735
60590,0.0659
60591,0.0917
60592,0.0873
60593,0.0739
60594,0.0897
60595,0.0209
60596,0.0215
60597,0.0185
60598,0.035
60599,0.0314
60600,0.0402
60601,0.2798
60602,0.1039
60603,0.0736
60604,0.1665
60605,0.1594
60606,0.4324
60607,0.0579
60608,0.0727
60609,0.0897
60610,0.5028
60611,0.5166
60612,0.3743
60613,0.1297
60614,0.4498
60615,0.0218
60616,0.0636
60617,0.0519
60618,0.0153
60619,0.0201
60620,0.0223
60621,0.0155
60622,0.0159
60623,0.0172
60624,0.0296
60625,0.0266
60626,0.0586
60627,0.0836
60628,0.0865
60629,0.0518
60630,0.0738
60631,0.0234
60632,0.0136
60633,0.0158
60634,0.0263
60635,0.0397
60636,0.0425
60637,0.0376
60638,0.0269
60639,0.0167
60640,0.0147
60641,0.0084
60642,0.0203
60643,0.0091
60644,0.0181
60645,0.0081
60646,0.004
60647,0.0203
60648,0.0068
60649,0.033
60650,0.183
60651,0.036
60652,0.1005
60653,0.0291
60654,0.0277
60655,0.0363
60656,0.1604
60657,0.1322
60658,0.0644
60659,0.0978
60660,0.2718
60661,0.2713
60662,0.2849
60663,0.4207
60664,0.1807
60665,0.4085
60666,0.4699
60667,0.1175
60668,0.227
60669,0.0228
60670,0.0249
60671,0.2484
60672,0.0218
60673,0.0311
60674,0.0129
60675,0.0189
60676,0.0333
60677,0.0185
60678,0.0277
60679,0.0874
60680,0.0622
60681,0.083
60682,0.0473
60683,0.079
60684,0.0636
60685,0.0871
60686,0.0143
60687,0.0189
60688,0.0158
60689,0.0183
60690,0.0126
60691,0.0271
60692,0.032
60693,0.0215
60694,0.1703
60695,0.0447
60696,0.168
60697,0.5114
60698,0.3971
60699,0.4713
60700,0.5706
60701,0.0656
60702,0.0263
60703,0.0384
60704,0.0763
60705,0.1537
60706,0.1062
60707,0.1258
60708,0.2518
60709,0.2724
60710,0.0539
60711,0.0254
60712,0.0429
60713,0.118
60714,0.0113
60715,0.0352
60716,0.0211
60717,0.0658
60718,0.0692
60719,0.059
60720,0.0886
60721,0.0785
60722,0.0784
60723,0.0935
60724,0.0288
60725,0.0466
60726,0.0452
60727,0.0389
60728,0.0091
60729,0.0046
60730,0.0264
60731,0.0075
60732,0.0655
60733,0.1913
60734,0.0571
60735,0.1171
60736,0.0518
60737,0.0459
60738,0.1134
60739,0.3527
60740,0.4171
60741,0.4238
60742,0.1077
60743,0.2498
60744,0.1323
60745,0.213
60746,0.1805
60747,0.179
60748,0.1491
60749,0.0371
60750,0.045
60751,0.2817
60752,0.2975
60753,0.2667
60754,0.0104
60755,0.0514
60756,0.0453
60757,0.0299
60758,0.0546
60759,0.0457
60760,0.0121
60761,0.0067
60762,0.0083
60763,0.0603
60764,0.0574
60765,0.061
60766,0.0174
60767,0.0192
60768,0.0099
60769,0.004
60770,0.0094
60771,0.1928
60772,0.291
60773,0.2427
60774,0.2946
60775,0.3316
60776,0.1008
60777,0.2146
60778,0.1625
60779,0.0486
60780,0.2437
60781,0.0332
60782,0.0156
60783,0.0273
60784,0.0487
60785,0.0581
60786,0.0415
60787,0.0608
60788,0.038
60789,0.0533
60790,0.0651
60791,0.0361
60792,0.0155
60793,0.0269
60794,0.026
60795,0.0049
60796,0.0149
60797,0.0567
60798,0.1871
60799,0.056
60800,0.1608
60801,0.2938
60802,0.248
60803,0.0641
60804,0.0393
60805,0.0443
60806,0.276
60807,0.3171
60808,0.2292
60809,0.0927
60810,0.0998
60811,0.0512
60812,0.0224
60813,0.0498
60814,0.0106
60815,0.0132
60816,0.0463
60817,0.0392
60818,0.0088
60819,0.0095
60820,0.0081
60821,0.0127
60822,0.0107
60823,0.0535
60824,0.0398
60825,0.0578
60826,0.0497
60827,0.0527
60828,0.0106
60829,0.0116
60830,0.0095
60831,0.0174
60832,0.0145
60833,0.0278
60834,0.0162
60835,0.0083
60836,0.0127
60837,0.0639
60838,0.193
60839,0.1094
60840,0.143
60841,0.0531
60842,0.0202
60843,0.0173
60844,0.2238
60845,0.2373
60846,0.2552
60847,0.1949
60848,0.2902
60849,0.0529
60850,0.0678
60851,0.0196
60852,0.1241
60853,0.0791
60854,0.0292
60855,0.0718
60856,0.0394
60857,0.0575
60858,0.0212
60859,0.0043
60860,0.0474
60861,0.04
60862,0.0619
60863,0.0555
60864,0.0582
60865,0.0278
60866,0.0222
60867,0.0396
60868,0.0658
60869,0.0136
60870,0.0086
60871,0.0095
60872,0.0122
60873,0.0124
60874,0.0051
60875,0.0069
60876,0.0103
60877,0.0062
60878,0.0051
60879,0.0093
60880,0.0084
60881,0.0569
60882,0.1883
60883,0.0591
60884,0.1768
60885,0.2867
60886,0.2423
60887,0.2829
60888,0.235
60889,0.3136
60890,0.0512
60891,0.0604
60892,0.0489
60893,0.0525
60894,0.0505
60895,0.077
60896,0.092
60897,0.0374
